"GxIBM_average","GxIBM_maximum","GxIBM_minimum","GxIBM_stddev","GyIBM_average","GyIBM_maximum","GyIBM_minimum","GyIBM_stddev","GzIBM_average","GzIBM_maximum","GzIBM_minimum","GzIBM_stddev","boundary1_average","boundary1_maximum","boundary1_minimum","boundary1_stddev","boundary2_average","boundary2_maximum","boundary2_minimum","boundary2_stddev","boundary3_average","boundary3_maximum","boundary3_minimum","boundary3_stddev","neiSolid_average","neiSolid_maximum","neiSolid_minimum","neiSolid_stddev","omega_average","omega_maximum","omega_minimum","omega_stddev","rho_average","rho_maximum","rho_minimum","rho_stddev","sdf_average","sdf_maximum","sdf_minimum","sdf_stddev","solid_average","solid_maximum","solid_minimum","solid_stddev","tauSGS_average","tauSGS_maximum","tauSGS_minimum","tauSGS_stddev","u0_average","u0_maximum","u0_minimum","u0_stddev","u_average","u_maximum","u_minimum","u_stddev","v_average","v_maximum","v_minimum","v_stddev","w_average","w_maximum","w_minimum","w_stddev","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.3854e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081093,0.016677,0.016677,0.016677,5.3066e-09,0,0,0,0,0.00025136,0.00066467,0,0.00012629,0,0,0,0,0.068319,0.20292,-0.13318,0.048231,0.00010671,0.01167,-0.011493,0.0032336,0.0064397,0.11275,-0.091651,0.040309,1,0,19,0,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50034,0.50034,0.50034,1.6938e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081378,0.033344,0.033344,0.033344,8.854e-09,0,0,0,0,0.00022037,0.00058009,0,0.00010775,0,0,0,0,0.12828,0.33377,-0.17035,0.081255,0.00020178,0.0415,-0.039667,0.011559,0.011845,0.19767,-0.1773,0.069465,1,0.016667,19,0.016667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066751,0.00066751,0.00066751,2.2597e-11,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0099,1,0.00081664,0.050011,0.050011,0.050011,1.2401e-08,0,0,0,0,0.00018939,0.00049551,0,8.9207e-05,0,0,0,0,0.18825,0.46461,-0.20752,0.11428,0.00029685,0.071329,-0.06784,0.019884,0.017249,0.2826,-0.26294,0.098621,1,0.033333,19,0.033333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.0008182,0.066677,0.066677,0.066677,1.3273e-08,0,0,0,0,0.00016094,0.00042086,0,7.8038e-05,0,0,0,0,0.2234,0.52581,-0.13692,0.12236,-0.00037067,0.10619,-0.099641,0.031249,0.019055,0.32132,-0.3014,0.10798,1,0.05,19,0.05,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081976,0.083343,0.083343,0.083343,1.4141e-08,0,0,0,0,0.0001325,0.00034622,0,6.6879e-05,0,0,0,0,0.25851,0.58691,-0.066178,0.13041,-0.0010392,0.14106,-0.13145,0.042619,0.020857,0.35999,-0.33979,0.11731,1,0.066667,19,0.066667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081958,166.26,166.26,166.26,2.8395e-05,0,0,0,0,0.0001291,0.00037309,0,6.9426e-05,0,0,0,0,0.27443,0.60838,-0.033105,0.13045,-0.0028067,0.16031,-0.15509,0.052806,0.019443,0.35283,-0.31935,0.11802,1,0.083333,19,0.083333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081941,332.89,332.89,332.89,5.6852e-05,0,0,0,0,0.00012577,0.00040022,0,7.201e-05,0,0,0,0,0.29029,0.62973,-0.00013215,0.13047,-0.0045771,0.17951,-0.17872,0.062989,0.018022,0.34556,-0.29876,0.11872,1,0.1,19,0.1,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081763,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012181,0.0003387,0,6.3228e-05,0,0,0,0,0.29997,0.67427,0,0.13213,-0.0067125,0.18253,-0.20126,0.070388,0.015472,0.35891,-0.28151,0.12124,1,0.11667,19,0.11667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081584,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011784,0.00027683,0,5.44e-05,0,0,0,0,0.30963,0.7189,0,0.13379,-0.0088494,0.18549,-0.22379,0.077776,0.012918,0.37235,-0.26428,0.12377,1,0.13333,19,0.13333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081679,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011704,0.0002752,0,5.3478e-05,0,0,0,0,0.31633,0.71243,0,0.13415,-0.010926,0.17773,-0.24042,0.083271,0.010658,0.38507,-0.27646,0.12543,1,0.15,19,0.15,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081776,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011625,0.00027389,0,5.2598e-05,0,0,0,0,0.32301,0.70568,0,0.13451,-0.013002,0.16991,-0.25702,0.088755,0.0083984,0.3978,-0.2888,0.12709,1,0.16667,19,0.16667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.0008199,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011539,0.00027621,0,5.2443e-05,0,0,0,0,0.32931,0.69475,0,0.13575,-0.0147,0.17249,-0.2663,0.092701,0.0076998,0.38294,-0.29986,0.12678,1,0.18333,19,0.18333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082205,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011454,0.00027855,0,5.2292e-05,0,0,0,0,0.33561,0.68379,0,0.137,-0.016396,0.17514,-0.27552,0.096637,0.0070117,0.36789,-0.31091,0.12646,1,0.2,19,0.2,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082514,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011608,0.00028768,0,5.4085e-05,0,0,0,0,0.34055,0.68333,0,0.13747,-0.017676,0.17293,-0.28329,0.098963,0.0076829,0.33445,-0.33187,0.12543,1,0.21667,19,0.21667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082824,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011764,0.00029688,0,5.5894e-05,0,0,0,0,0.34547,0.68297,0,0.13794,-0.018953,0.17068,-0.29105,0.10128,0.008365,0.30086,-0.35291,0.12439,1,0.23333,19,0.23333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082596,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011991,0.00033318,0,5.9895e-05,0,0,0,0,0.34877,0.6835,-0.0037465,0.13744,-0.019848,0.16012,-0.29289,0.10291,0.0098969,0.2867,-0.36768,0.12325,1,0.25,19,0.25,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082362,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012219,0.00036974,0,6.3917e-05,0,0,0,0,0.35206,0.68404,-0.0075284,0.13694,-0.020738,0.14948,-0.29467,0.10453,0.011437,0.27273,-0.38238,0.12211,1,0.26667,19,0.26667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.0008216,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012282,0.00034187,0,5.9444e-05,0,0,0,0,0.3541,0.68614,-0.0095354,0.13818,-0.021296,0.15476,-0.29263,0.10597,0.0131,0.27298,-0.37078,0.12156,1,0.28333,19,0.28333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00081959,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012343,0.0003133,0,5.4879e-05,0,0,0,0,0.35613,0.68827,-0.011523,0.13945,-0.021851,0.16021,-0.29055,0.10742,0.014764,0.27338,-0.35889,0.12101,1,0.3,19,0.3,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00082091,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012446,0.00029823,0,5.283e-05,0,0,0,0,0.3584,0.68702,-0.0058468,0.14082,-0.02205,0.17263,-0.29131,0.1088,0.016231,0.27644,-0.31764,0.12156,1,0.31667,19,0.31667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00082227,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012548,0.00028332,0,5.0813e-05,0,0,0,0,0.36066,0.68573,-7.708e-05,0.14219,-0.022243,0.18512,-0.29211,0.11019,0.017695,0.27954,-0.27604,0.12213,1,0.33333,19,0.33333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00082564,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012596,0.00027284,0,5.1008e-05,0,0,0,0,0.3646,0.68322,0,0.14213,-0.022219,0.19789,-0.30797,0.11178,0.019511,0.28959,-0.26638,0.12374,1,0.35,19,0.35,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00082904,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012643,0.00026242,0,5.1233e-05,0,0,0,0,0.36855,0.68069,0,0.14204,-0.022191,0.21065,-0.32404,0.11338,0.021333,0.29973,-0.25716,0.12536,1,0.36667,19,0.36667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083058,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00012903,0.00026813,0,5.3619e-05,0,0,0,0,0.37407,0.68584,0,0.14059,-0.022149,0.21341,-0.33525,0.11548,0.023092,0.31834,-0.26073,0.12604,1,0.38333,19,0.38333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083209,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013165,0.00027407,0,5.6037e-05,0,0,0,0,0.37962,0.69111,0,0.13912,-0.022107,0.21601,-0.34638,0.11759,0.024851,0.33707,-0.26449,0.1267,1,0.4,19,0.4,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083411,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013451,0.00028215,0,5.8958e-05,0,0,0,0,0.38554,0.69935,0,0.13777,-0.022461,0.22687,-0.3494,0.12048,0.024817,0.35858,-0.26677,0.12778,1,0.41667,19,0.41667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083613,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013738,0.00029027,0,6.1886e-05,0,0,0,0,0.39147,0.70764,0,0.13642,-0.022823,0.23786,-0.35228,0.12338,0.024754,0.38014,-0.26902,0.12886,1,0.43333,19,0.43333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083563,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013632,0.00030704,0,6.283e-05,0,0,0,0,0.39758,0.71956,0,0.13662,-0.023804,0.25294,-0.35356,0.12662,0.022241,0.38557,-0.28086,0.1315,1,0.45,19,0.45,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083509,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013519,0.00032396,0,6.3738e-05,0,0,0,0,0.4037,0.73154,0,0.13685,-0.024797,0.2681,-0.35481,0.12986,0.019685,0.3907,-0.29287,0.13417,1,0.46667,19,0.46667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083394,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013361,0.00033219,0,6.3493e-05,0,0,0,0,0.41011,0.76999,0,0.13776,-0.026152,0.2677,-0.37317,0.13206,0.016519,0.36965,-0.29624,0.13514,1,0.48333,19,0.48333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083278,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013201,0.00034025,0,6.3227e-05,0,0,0,0,0.41652,0.80895,0,0.13869,-0.027515,0.26701,-0.39186,0.13425,0.013342,0.34809,-0.29944,0.13609,1,0.5,19,0.5,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083197,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013269,0.0003433,0,6.3877e-05,0,0,0,0,0.42234,0.79385,0,0.13998,-0.028724,0.27211,-0.39994,0.1348,0.011912,0.35079,-0.30619,0.13494,1,0.51667,19,0.51667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083116,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013342,0.00034624,0,6.4546e-05,0,0,0,0,0.42816,0.77764,0,0.14127,-0.029929,0.27733,-0.4078,0.13532,0.010517,0.35399,-0.31302,0.13374,1,0.53333,19,0.53333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0098,1,0.00083284,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013687,0.00034825,0,6.4987e-05,0,0,0,0,0.43254,0.77971,0,0.14323,-0.030439,0.28424,-0.40678,0.13503,0.011109,0.34702,-0.32643,0.13377,1,0.55,19,0.55,1.5
