"GxIBM_average","GxIBM_maximum","GxIBM_minimum","GxIBM_stddev","GyIBM_average","GyIBM_maximum","GyIBM_minimum","GyIBM_stddev","GzIBM_average","GzIBM_maximum","GzIBM_minimum","GzIBM_stddev","boundary1_average","boundary1_maximum","boundary1_minimum","boundary1_stddev","boundary2_average","boundary2_maximum","boundary2_minimum","boundary2_stddev","boundary3_average","boundary3_maximum","boundary3_minimum","boundary3_stddev","neiSolid_average","neiSolid_maximum","neiSolid_minimum","neiSolid_stddev","omega_average","omega_maximum","omega_minimum","omega_stddev","rho_average","rho_maximum","rho_minimum","rho_stddev","sdf_average","sdf_maximum","sdf_minimum","sdf_stddev","solid_average","solid_maximum","solid_minimum","solid_stddev","tauSGS_average","tauSGS_maximum","tauSGS_minimum","tauSGS_stddev","u0_average","u0_maximum","u0_minimum","u0_stddev","u_average","u_maximum","u_minimum","u_stddev","v_average","v_maximum","v_minimum","v_stddev","w_average","w_maximum","w_minimum","w_stddev","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.3854e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0023,1.0073,0.99983,0.00069497,0.016677,0.016677,0.016677,5.3066e-09,0,0,0,0,0.00021356,0.00075545,0,0.00013425,0,0,0,0,0.021017,0.17789,-0.11773,0.054776,-3.52e-05,0.014523,-0.017857,0.0048935,0.0057359,0.21962,-0.12536,0.057352,1,0,16,0,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50034,0.50034,0.50034,1.6938e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0023,1.0073,0.99992,0.00069107,0.033344,0.033344,0.033344,8.854e-09,0,0,0,0,0.00019412,0.00067538,0,0.00011749,0,0,0,0,0.045892,0.33422,-0.15014,0.088752,2.2696e-05,0.053673,-0.059873,0.017341,0.010683,0.35444,-0.21203,0.095005,1,0.016667,16,0.016667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066751,0.00066751,0.00066751,2.2597e-11,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0023,1.0073,1,0.00068717,0.050011,0.050011,0.050011,1.2401e-08,0,0,0,0,0.00017468,0.00059532,0,0.00010073,0,0,0,0,0.070768,0.49056,-0.18255,0.12273,8.0592e-05,0.092823,-0.10189,0.029789,0.015631,0.48926,-0.2987,0.13266,1,0.033333,16,0.033333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0022,1.0073,1,0.00068278,0.066677,0.066677,0.066677,1.3273e-08,0,0,0,0,0.00017088,0.00055546,0,9.485e-05,0,0,0,0,0.09305,0.55331,-0.18335,0.13225,0.00067474,0.14818,-0.14475,0.046644,0.018282,0.48616,-0.36196,0.14321,1,0.05,16,0.05,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0022,1.0073,1,0.00067839,0.083343,0.083343,0.083343,1.4141e-08,0,0,0,0,0.0001671,0.00051565,0,8.8985e-05,0,0,0,0,0.11533,0.61594,-0.18411,0.14173,0.0012696,0.20355,-0.18761,0.063505,0.020931,0.48288,-0.42518,0.15372,1,0.066667,16,0.066667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0022,1.0073,1,0.00068131,166.26,166.26,166.26,2.8395e-05,0,0,0,0,0.00016155,0.00044681,0,8.3809e-05,0,0,0,0,0.13031,0.63061,-0.19412,0.14605,0.0017527,0.25013,-0.23207,0.078917,0.021851,0.47154,-0.44128,0.15509,1,0.083333,16,0.083333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0022,1.0073,1,0.00068426,332.89,332.89,332.89,5.6852e-05,0,0,0,0,0.000156,0.00037789,0,7.8635e-05,0,0,0,0,0.14527,0.64516,-0.20416,0.15035,0.0022355,0.29668,-0.27653,0.094325,0.022767,0.46017,-0.45725,0.15644,1,0.1,16,0.1,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0022,1.0073,0.99999,0.00068524,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00015639,0.00045247,0,8.2058e-05,0,0,0,0,0.15426,0.66634,-0.208,0.15484,0.0016145,0.32132,-0.30195,0.10542,0.021626,0.4386,-0.44791,0.15403,1,0.11667,16,0.11667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0022,1.0073,0.99997,0.00068622,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00015681,0.00052763,0,8.5516e-05,0,0,0,0,0.16322,0.68754,-0.21181,0.15932,0.00098909,0.34587,-0.32729,0.11649,0.020477,0.41699,-0.43847,0.1516,1,0.13333,16,0.13333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0021,1.0073,0.99999,0.00068643,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00015829,0.00046951,0,8.2207e-05,0,0,0,0,0.16666,0.71957,-0.24021,0.16158,-0.0008101,0.34975,-0.34644,0.12376,0.017974,0.42846,-0.43328,0.1496,1,0.15,16,0.15,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0021,1.0073,1,0.00068664,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00015979,0.00041067,0,7.8862e-05,0,0,0,0,0.17007,0.75166,-0.26875,0.16383,-0.0026156,0.35351,-0.36555,0.131,0.015465,0.44011,-0.42812,0.1476,1,0.16667,16,0.16667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0021,1.0073,1,0.00068727,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00016116,0.00041442,0,7.8253e-05,0,0,0,0,0.17307,0.74741,-0.30009,0.1633,-0.0047911,0.34418,-0.3738,0.13547,0.013279,0.42319,-0.45873,0.1467,1,0.18333,16,0.18333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0021,1.0073,1,0.0006879,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00016254,0.0004186,0,7.7662e-05,0,0,0,0,0.17606,0.74292,-0.33145,0.16274,-0.0069691,0.33477,-0.38198,0.13992,0.011096,0.40608,-0.48959,0.1458,1,0.2,16,0.2,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0021,1.0073,1,0.00069058,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00016611,0.0004078,0,7.7954e-05,0,0,0,0,0.17907,0.72139,-0.32889,0.16071,-0.0096732,0.33816,-0.38453,0.14298,0.0090975,0.36254,-0.50148,0.14524,1,0.21667,16,0.21667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0021,1.0073,1,0.00069328,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00016969,0.00039688,0,7.8254e-05,0,0,0,0,0.18208,0.69972,-0.32605,0.15868,-0.012382,0.34166,-0.38702,0.14603,0.007101,0.31879,-0.51322,0.14468,1,0.23333,16,0.23333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.002,1.0073,1,0.00069102,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00017357,0.00042149,0,8.0057e-05,0,0,0,0,0.1854,0.67724,-0.31528,0.15765,-0.01516,0.34497,-0.38268,0.14843,0.0075999,0.33116,-0.47353,0.14427,1,0.25,16,0.25,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.002,1.0073,1,0.00068871,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00017745,0.00044644,0,8.1875e-05,0,0,0,0,0.18872,0.65475,-0.30443,0.15664,-0.017938,0.34828,-0.37827,0.15083,0.0081223,0.34407,-0.43336,0.14386,1,0.26667,16,0.26667,1.5
