"GxIBM_average","GxIBM_maximum","GxIBM_minimum","GxIBM_stddev","GyIBM_average","GyIBM_maximum","GyIBM_minimum","GyIBM_stddev","GzIBM_average","GzIBM_maximum","GzIBM_minimum","GzIBM_stddev","boundary1_average","boundary1_maximum","boundary1_minimum","boundary1_stddev","boundary2_average","boundary2_maximum","boundary2_minimum","boundary2_stddev","boundary3_average","boundary3_maximum","boundary3_minimum","boundary3_stddev","neiSolid_average","neiSolid_maximum","neiSolid_minimum","neiSolid_stddev","omega_average","omega_maximum","omega_minimum","omega_stddev","rho_average","rho_maximum","rho_minimum","rho_stddev","sdf_average","sdf_maximum","sdf_minimum","sdf_stddev","solid_average","solid_maximum","solid_minimum","solid_stddev","tauSGS_average","tauSGS_maximum","tauSGS_minimum","tauSGS_stddev","u0_average","u0_maximum","u0_minimum","u0_stddev","u_average","u_maximum","u_minimum","u_stddev","v_average","v_maximum","v_minimum","v_stddev","w_average","w_maximum","w_minimum","w_stddev","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.3854e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0008,0.99786,0.0004148,0.016677,0.016677,0.016677,5.3066e-09,0.20027,0.20027,0.20027,6.7797e-09,1.5292e-05,4.5903e-05,0,6.2502e-06,0,0,0,0,-0.002883,0.011572,-0.0037065,0.0020809,-0.00083178,0.00022782,-0.0013955,0.00021123,-7.4269e-05,0.0074437,-0.0085107,0.002637,1,0,10,0,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50034,0.50034,0.50034,1.6938e-08,0,0,0,0,0.3996,0.3996,0.3996,1.3528e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99792,0.00041431,0.033344,0.033344,0.033344,8.854e-09,0.20027,0.20027,0.20027,6.7797e-09,1.5807e-05,6.6407e-05,0,9.4951e-06,0,0,0,0,-0.0016747,0.008582,-0.0023882,0.0014142,-0.0010633,0.00011399,-0.0055372,0.00074988,-0.00015341,0.011156,-0.013502,0.0041517,1,0.016667,10,0.016667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066751,0.00066751,0.00066751,2.2597e-11,0,0,0,0,0.79921,0.79921,0.79921,2.7056e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99798,0.00041381,0.050011,0.050011,0.050011,1.2401e-08,0.20027,0.20027,0.20027,6.7797e-09,1.6321e-05,8.6912e-05,0,1.274e-05,0,0,0,0,-0.00046638,0.0055922,-0.00107,0.00074756,-0.0012947,1.5207e-07,-0.0096788,0.0012885,-0.00023256,0.014869,-0.018493,0.0056665,1,0.033333,10,0.033333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79974,0.79974,0.79974,2.7074e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.9979,0.00042395,0.066677,0.066677,0.066677,1.3273e-08,0.20027,0.20027,0.20027,6.7797e-09,1.6721e-05,0.00010167,0,1.5025e-05,0,0,0,0,-0.00046042,0.0030705,-0.005473,0.0011204,-0.00094103,0.00013931,-0.0093873,0.0012355,-0.00025539,0.015082,-0.019053,0.0058907,1,0.05,10,0.05,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79974,0.79974,0.79974,2.7074e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99782,0.0004341,0.083343,0.083343,0.083343,1.4141e-08,0.20027,0.20027,0.20027,6.7797e-09,1.7121e-05,0.00011643,0,1.7308e-05,0,0,0,0,-0.00045607,0.00054931,-0.0098836,0.0014946,-0.00058654,0.0002788,-0.0090898,0.0011816,-0.00027814,0.015291,-0.019607,0.0061132,1,0.066667,10,0.066667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79974,0.79974,0.79974,2.7074e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99772,0.00044424,166.26,166.26,166.26,2.8395e-05,0.20027,0.20027,0.20027,6.7797e-09,1.7882e-05,0.00012878,0,1.8217e-05,0,0,0,0,-0.00030918,0.00041738,-0.0068234,0.00097055,-0.00029356,0.00062994,-0.0047373,0.00067272,-0.00028262,0.015578,-0.022156,0.0059819,1,0.083333,10,0.083333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79974,0.79974,0.79974,2.7074e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99763,0.00045437,332.89,332.89,332.89,5.6852e-05,0.20027,0.20027,0.20027,6.7797e-09,1.8645e-05,0.00014113,0,1.9123e-05,0,0,0,0,-0.00016191,0.00029186,-0.0037432,0.00044408,-7.4741e-07,0.00098164,-0.00037394,0.00016258,-0.00028705,0.015865,-0.02471,0.0058497,1,0.1,10,0.1,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79974,0.79974,0.79974,2.7074e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99769,0.00044486,167.56,167.56,167.56,2.8618e-05,0.20027,0.20027,0.20027,6.7797e-09,2.1711e-05,0.00020048,0,2.5461e-05,0,0,0,0,0.00031969,0.0059241,-0.0023791,0.00096601,-0.00067296,0.0013576,-0.010381,0.0014351,-0.00027454,0.012884,-0.026544,0.0052993,1,0.11667,10,0.11667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79974,0.79974,0.79974,2.7074e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99775,0.00043527,0.89059,0.89059,0.89059,1.5525e-07,0.20027,0.20027,0.20027,6.7797e-09,2.4787e-05,0.00026003,0,3.1821e-05,0,0,0,0,0.00080263,0.011579,-0.0010219,0.0014922,-0.001349,0.0017337,-0.020447,0.0027148,-0.00026196,0.0098907,-0.028374,0.0047473,1,0.13333,10,0.13333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79974,0.79974,0.79974,2.7074e-08,1.9967,1.9967,1.9967,9.9986e-07,1.0007,1.0009,0.99768,0.00044253,-8.5462e-06,-8.5466e-06,-8.5466e-06,3.1532e-09,0.20027,0.20027,0.20027,6.7797e-09,2.4567e-05,0.00026836,0,3.246e-05,0,0,0,0,0.0003938,0.0060108,-0.0016639,0.00091108,-0.0022021,0.0024745,-0.029894,0.0041263,-0.00024429,0.010846,-0.033511,0.0049534,1,0.15,10,0.15,1.5
