"GxIBM_average","GxIBM_maximum","GxIBM_minimum","GxIBM_stddev","GyIBM_average","GyIBM_maximum","GyIBM_minimum","GyIBM_stddev","GzIBM_average","GzIBM_maximum","GzIBM_minimum","GzIBM_stddev","boundary1_average","boundary1_maximum","boundary1_minimum","boundary1_stddev","boundary2_average","boundary2_maximum","boundary2_minimum","boundary2_stddev","boundary3_average","boundary3_maximum","boundary3_minimum","boundary3_stddev","neiSolid_average","neiSolid_maximum","neiSolid_minimum","neiSolid_stddev","omega_average","omega_maximum","omega_minimum","omega_stddev","rho_average","rho_maximum","rho_minimum","rho_stddev","sdf_average","sdf_maximum","sdf_minimum","sdf_stddev","solid_average","solid_maximum","solid_minimum","solid_stddev","tauSGS_average","tauSGS_maximum","tauSGS_minimum","tauSGS_stddev","u0_average","u0_maximum","u0_minimum","u0_stddev","u_average","u_maximum","u_minimum","u_stddev","v_average","v_maximum","v_minimum","v_stddev","w_average","w_maximum","w_minimum","w_stddev","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.3854e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00081681,0.016677,0.016677,0.016677,5.3066e-09,0,0,0,0,0.00026055,0.00069191,0,0.00014751,0,0,0,0,0.073799,0.21674,-0.13318,0.051813,0.00019082,0.013522,-0.012926,0.0030106,-0.00089643,0.15508,-0.14354,0.041009,1,0,19,0,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50034,0.50034,0.50034,1.6938e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082373,0.033344,0.033344,0.033344,8.854e-09,0,0,0,0,0.00023204,0.00063875,0,0.0001272,0,0,0,0,0.13937,0.36263,-0.17035,0.086489,0.00045873,0.042151,-0.045569,0.010628,-0.00077742,0.27185,-0.23564,0.071996,1,0.016667,19,0.016667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066751,0.00066751,0.00066751,2.2597e-11,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0099,1,0.00083065,0.050011,0.050011,0.050011,1.2401e-08,0,0,0,0,0.00020353,0.00058559,0,0.00010688,0,0,0,0,0.20495,0.50851,-0.20752,0.12116,0.00072665,0.07078,-0.078211,0.018246,-0.00065841,0.38862,-0.32774,0.10298,1,0.033333,19,0.033333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0026,1.0098,1,0.00082939,0.066677,0.066677,0.066677,1.3273e-08,0,0,0,0,0.00017136,0.00057361,0,9.2659e-05,0,0,0,0,0.24411,0.57736,-0.13692,0.13283,-8.8556e-06,0.08009,-0.11799,0.028515,0.0010261,0.40423,-0.30344,0.11261,1,0.05,19,0.05,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0026,1.0098,1,0.00082812,0.083343,0.083343,0.083343,1.4141e-08,0,0,0,0,0.00013919,0.00056169,0,7.8442e-05,0,0,0,0,0.28323,0.64611,-0.066178,0.14446,-0.0007457,0.089375,-0.15778,0.038787,0.0027127,0.4197,-0.27899,0.1222,1,0.066667,19,0.066667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0026,1.0098,1,0.000825,166.26,166.26,166.26,2.8395e-05,0,0,0,0,0.00013058,0.0004433,0,7.062e-05,0,0,0,0,0.29787,0.73861,-0.043551,0.14639,-0.0027379,0.098278,-0.17617,0.048429,0.0054485,0.37221,-0.28133,0.12079,1,0.083333,19,0.083333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0026,1.0098,1,0.00082189,332.89,332.89,332.89,5.6852e-05,0,0,0,0,0.00012203,0.00032462,0,6.2815e-05,0,0,0,0,0.31245,0.83118,-0.021053,0.1483,-0.0047334,0.10718,-0.19451,0.058069,0.0081871,0.32455,-0.28374,0.11934,1,0.1,19,0.1,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082116,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011847,0.00032064,0,5.7408e-05,0,0,0,0,0.31827,0.85665,-0.013943,0.14573,-0.006735,0.12162,-0.2063,0.066008,0.011173,0.34828,-0.30238,0.12147,1,0.11667,19,0.11667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082044,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011493,0.00031712,0,5.2011e-05,0,0,0,0,0.32406,0.88185,-0.0068939,0.14315,-0.0087367,0.13608,-0.21807,0.073941,0.01416,0.3723,-0.32108,0.12362,1,0.13333,19,0.13333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082197,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011346,0.00030245,0,5.2288e-05,0,0,0,0,0.32798,0.84475,-0.0034487,0.13912,-0.01011,0.14251,-0.24499,0.08031,0.015382,0.38508,-0.32747,0.12641,1,0.15,19,0.15,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.0008235,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011201,0.00028772,0,5.2595e-05,0,0,0,0,0.3319,0.80732,-2.2884e-05,0.13509,-0.01148,0.1489,-0.27199,0.086671,0.016595,0.3978,-0.33379,0.12922,1,0.16667,19,0.16667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0025,1.0098,1,0.00082786,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00011136,0.00030546,0,5.3449e-05,0,0,0,0,0.33534,0.76143,0,0.13263,-0.012436,0.15953,-0.28675,0.092541,0.01565,0.38293,-0.32918,0.12857,1,0.18333,19,0.18333,1.5
