"GxIBM_average","GxIBM_maximum","GxIBM_minimum","GxIBM_stddev","GyIBM_average","GyIBM_maximum","GyIBM_minimum","GyIBM_stddev","GzIBM_average","GzIBM_maximum","GzIBM_minimum","GzIBM_stddev","boundary1_average","boundary1_maximum","boundary1_minimum","boundary1_stddev","boundary2_average","boundary2_maximum","boundary2_minimum","boundary2_stddev","boundary3_average","boundary3_maximum","boundary3_minimum","boundary3_stddev","neiSolid_average","neiSolid_maximum","neiSolid_minimum","neiSolid_stddev","omega_average","omega_maximum","omega_minimum","omega_stddev","rho_average","rho_maximum","rho_minimum","rho_stddev","sdf_average","sdf_maximum","sdf_minimum","sdf_stddev","solid_average","solid_maximum","solid_minimum","solid_stddev","tauSGS_average","tauSGS_maximum","tauSGS_minimum","tauSGS_stddev","u0_average","u0_maximum","u0_minimum","u0_stddev","u_average","u_maximum","u_minimum","u_stddev","v_average","v_maximum","v_minimum","v_stddev","w_average","w_maximum","w_minimum","w_stddev","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.3854e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,1,0.00071633,0.016677,0.016677,0.016677,5.3066e-09,0,0,0,0,0.00019769,0.00064452,0,0.00012662,0,0,0,0,0.042058,0.18845,-0.10737,0.049128,6.6893e-05,0.0079915,-0.011676,0.0037288,0.0066817,0.13697,-0.098138,0.041648,1,0,17,0,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50034,0.50034,0.50034,1.6938e-08,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,1,0.00072251,0.033344,0.033344,0.033344,8.854e-09,0,0,0,0,0.00017453,0.00055645,0,0.00010446,0,0,0,0,0.078611,0.29981,-0.12415,0.078617,0.00026726,0.029563,-0.042065,0.013526,0.010832,0.1977,-0.16052,0.068051,1,0.016667,17,0.016667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066751,0.00066751,0.00066751,2.2597e-11,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,1,0.0007287,0.050011,0.050011,0.050011,1.2401e-08,0,0,0,0,0.00015138,0.00046838,0,8.2308e-05,0,0,0,0,0.11516,0.41116,-0.14094,0.10811,0.00046762,0.051135,-0.072455,0.023324,0.014982,0.25844,-0.2229,0.094455,1,0.033333,17,0.033333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,1,0.00072611,0.066677,0.066677,0.066677,1.3273e-08,0,0,0,0,0.00014519,0.00041641,0,7.6662e-05,0,0,0,0,0.1369,0.45764,-0.10589,0.11358,0.00102,0.081672,-0.11101,0.037056,0.016305,0.26942,-0.24854,0.10368,1,0.05,17,0.05,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,1,0.00072351,0.083343,0.083343,0.083343,1.4141e-08,0,0,0,0,0.00013903,0.00036449,0,7.1038e-05,0,0,0,0,0.15861,0.50403,-0.070768,0.11902,0.0015728,0.11222,-0.14958,0.050794,0.017625,0.28033,-0.27414,0.11288,1,0.066667,17,0.066667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,0.99998,0.00072737,166.26,166.26,166.26,2.8395e-05,0,0,0,0,0.00013624,0.00035841,0,6.9885e-05,0,0,0,0,0.17026,0.48837,-0.081198,0.12037,0.0025423,0.14247,-0.16997,0.062707,0.018657,0.27668,-0.29513,0.11702,1,0.083333,17,0.083333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,0.99995,0.00073124,332.89,332.89,332.89,5.6852e-05,0,0,0,0,0.00013346,0.00035246,0,6.8745e-05,0,0,0,0,0.18188,0.47253,-0.091749,0.12172,0.0035128,0.17272,-0.19031,0.074616,0.019689,0.27299,-0.31611,0.12115,1,0.1,17,0.1,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0024,1.0083,0.99998,0.00073484,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013588,0.00035838,0,6.8127e-05,0,0,0,0,0.1881,0.48562,-0.090781,0.12477,0.0040807,0.19274,-0.21022,0.082898,0.020056,0.27681,-0.31974,0.12308,1,0.11667,17,0.11667,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0023,1.0083,1,0.00073843,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013832,0.00036435,0,6.7511e-05,0,0,0,0,0.19431,0.49882,-0.089766,0.12783,0.0046469,0.21273,-0.23013,0.091165,0.02042,0.28067,-0.3233,0.125,1,0.13333,17,0.13333,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967,1.9967,1.9967,9.9986e-07,1.0023,1.0083,1,0.0007362,333.56,333.56,333.56,5.6966e-05,0,0,0,0,0.00013785,0.00034707,0,6.5155e-05,0,0,0,0,0.19619,0.52484,-0.072392,0.1314,0.0035022,0.22222,-0.24508,0.096051,0.019739,0.28205,-0.31629,0.12465,1,0.15,17,0.15,1.5
